2.714161837502615526e-07,9.999649524688720703e-01,1.159879232659477566e-07,1.026021618599770591e-05,2.831118592894199537e-07,3.535452378855552524e-06,3.577357574613415636e-07,2.250488364552438725e-07,1.965359115274623036e-05,3.220013411464606179e-07
2.014100219938086411e-09,2.205957656542523182e-07,1.593946863387429858e-09,5.862744728801771998e-05,5.019105270287482767e-11,9.999378919601440430e-01,9.605129491774277994e-08,2.535163332595402608e-07,2.321433157703722827e-06,5.597262884293741081e-07
1.644306280468299519e-06,8.719998612072288324e-10,1.116442476245538273e-07,3.537948956022773928e-08,1.222074060933664441e-04,7.433125404077145504e-08,1.802575450016163927e-10,1.337608788162469864e-03,1.394460923620499671e-05,9.985243678092956543e-01
7.240212873682594363e-10,4.245939433378254080e-10,1.613060049976411392e-07,7.943368473206646740e-06,9.751600975283977735e-14,1.944817284993405337e-08,7.550561984727289805e-21,9.999918937683105469e-01,7.552069386518311944e-11,2.415337618799640040e-08
4.732335582957603037e-06,4.244533556629903615e-05,1.890607061795890331e-03,9.414723142981529236e-03,5.963808507658541203e-05,2.220634557306766510e-02,4.644748969440115616e-06,9.501493877905886620e-06,9.663107991218566895e-01,5.656321081914938986e-05
2.513393493330795536e-09,1.260184916418438661e-07,1.266965767854344449e-07,5.277573933426538133e-09,9.999788999557495117e-01,3.318641583760495450e-09,2.071712357221144885e-09,1.341635288554243743e-05,4.868856535722443368e-07,6.960644441278418526e-06
4.767891539358970476e-07,1.619045360712334514e-05,2.169034674093239801e-10,3.226804437872488052e-06,4.994647460989654064e-04,2.022343096541590057e-06,7.425804762761778477e-13,8.485505357384681702e-03,7.330406333494465798e-06,9.909857511520385742e-01
1.478217768635659013e-06,2.533949157168535748e-07,3.268187054317195361e-09,9.172013371028242545e-09,3.244888375775190070e-07,2.607705828268080950e-04,9.997307658195495605e-01,1.226277968058298029e-10,6.348226634145248681e-06,6.873517754968361260e-09
2.348943235119804740e-05,2.189200131397228688e-06,1.293418883108188311e-08,4.216934357259560784e-09,2.001301800191868097e-05,2.226854718401227728e-07,9.999536275863647461e-01,3.497245586459030164e-07,1.749718592236604309e-08,2.818746303034913581e-08
6.122415768805566927e-11,1.393951100381318753e-11,2.583293279810605636e-14,5.324314877874769536e-10,9.169351389282098808e-11,9.999983310699462891e-01,1.427478196092124563e-06,4.720186305077860023e-14,8.018522734687394404e-09,1.789706800536805531e-07
2.467882254109099449e-08,4.047380741667438997e-07,8.790518222667742521e-06,1.024544999950194324e-07,9.998495578765869141e-01,8.184073152506243787e-08,7.117447609061855474e-08,1.147426810348406434e-04,1.523463311059458647e-06,2.468618004058953375e-05
9.998573064804077148e-01,1.889856493519914693e-09,1.556984763340096833e-08,4.456783206374659301e-11,2.178743159220175585e-07,3.768524381442261983e-11,1.393132261000573635e-04,2.970581590489018708e-06,3.716627361427526921e-08,1.192351959389270633e-07
9.775824594271398382e-11,1.575847363710636273e-08,1.857109022118663688e-09,2.528715015159832546e-07,5.102646749577388618e-09,8.971353104847423765e-10,2.212926183388818008e-17,9.998716115951538086e-01,1.814713657122268842e-11,1.281114673474803567e-04
9.604179430910964044e-12,9.761141894770730687e-11,1.016104284046193129e-10,7.776796567826593787e-12,9.999992847442626953e-01,2.336618398768308680e-11,1.822061815662245898e-12,1.468366406243148958e-08,1.887008049816785160e-10,7.422742669405124616e-07
9.999996423721313477e-01,1.051077731517580105e-07,2.164643575497393613e-09,7.218754760618395494e-11,1.329279026261731556e-12,2.205598204074732394e-10,2.246805796968232016e-10,2.420162559246819001e-07,6.418023335008626873e-10,3.102708534541420704e-09
2.865388637474097777e-07,9.998930692672729492e-01,3.613063654483994469e-06,7.845506843295879662e-06,4.983187409379752353e-07,1.281589902646373957e-05,1.000057352484873263e-07,8.524326403858140111e-06,7.173231279011815786e-05,1.573131839904817753e-06
5.227984364863935696e-11,3.380353330584284777e-09,1.272973193522375368e-08,9.998070597648620605e-01,6.969259891409507190e-11,6.630031748500186950e-06,3.076262728167640514e-16,8.344056823261780664e-07,2.572109458753857325e-08,1.853879512054845691e-04
9.118312505052017514e-08,9.993668198585510254e-01,1.361782778985798359e-06,6.626767685702361632e-07,1.827180822147056460e-04,1.800919017114210874e-05,4.962545219200364954e-08,1.978306536329910159e-04,7.541949798905989155e-06,2.248806704301387072e-04
4.969184352193734000e-12,1.401487281782465288e-07,7.106850574700729339e-08,9.998987913131713867e-01,1.007164307509356149e-08,9.875541582005098462e-05,9.590309449358791483e-12,2.311229430063121981e-08,6.936784302524756640e-07,1.432941644452512264e-06
1.404325128532946110e-03,1.421073658747218360e-08,2.084097650367766619e-04,3.098498169151753245e-08,9.982060194015502930e-01,4.987267487877034000e-09,8.925121073843911290e-05,9.032963862409815192e-05,1.347719944533309899e-06,3.375178607711859513e-07
3.950700877553003920e-11,4.888016658100013956e-09,8.099080446299922187e-07,2.619508876477993908e-08,1.318612505528382866e-15,1.313340929065542895e-12,2.143065831792206281e-21,9.999991655349731445e-01,2.840862656228182459e-09,3.041514262669409163e-11
1.195032268697104882e-07,2.660389100128668360e-06,9.999903440475463867e-01,1.146073955737847427e-07,3.950956044534298384e-13,5.285851756298143300e-10,3.745877219518689571e-11,5.159141096555686090e-07,6.353278877213597298e-06,2.086502914888654914e-10
2.213948746554450508e-10,1.228366244276912767e-07,4.552818791125901043e-05,2.710846480624695687e-08,3.421450622820287890e-11,8.524920352970255522e-12,3.406691074984931128e-17,9.999543428421020508e-01,1.291447748741347823e-08,2.003429244723520242e-08
1.928528270411788981e-08,9.999389648437500000e-01,5.999415009227959672e-08,9.934737477124144789e-08,4.997524683858500794e-06,1.809631498872477096e-06,2.153489653267115500e-08,2.578261410235427320e-05,1.287266331928549334e-05,1.535715637146495283e-05
5.562588194152340293e-05,6.434894021367654204e-05,9.992694258689880371e-01,1.741982850944623351e-05,1.823034362358200156e-10,7.583801919786026247e-10,3.607768750413242742e-09,3.489269374767900445e-06,5.898154922761023045e-04,1.675413974222550451e-10
2.414149093965534121e-06,9.999908208847045898e-01,1.754110989793389308e-08,1.134001536229334306e-06,1.377436319671687670e-06,1.219170712829509284e-06,6.001423002999217715e-07,3.193745783391932491e-07,2.056672656181035563e-06,6.056767176687571919e-08
1.073028670361964032e-05,9.988846182823181152e-01,6.475410827988525853e-06,2.911991759901866317e-05,7.504945097025483847e-05,5.383841562434099615e-05,2.229450365121010691e-05,5.437352228909730911e-04,2.987392654176801443e-04,7.543622632510960102e-05
1.937809468444129379e-09,4.832731406168022659e-07,2.359099307795986533e-04,2.431643679301487282e-06,1.192459819776559016e-08,1.361114332354418366e-09,2.133149774915100820e-15,9.997604489326477051e-01,1.705978291965948301e-07,5.947684371676587034e-07
3.132388098903149398e-11,3.916882178600644693e-07,5.402748561034176333e-12,1.105776512022593749e-10,9.998639822006225586e-01,1.365829394028850174e-10,8.163615616840758094e-11,2.525266427255701274e-05,2.214000005551497452e-08,1.103035174310207367e-04
6.808617172282538377e-07,3.247977292630821466e-04,9.989597797393798828e-01,1.350229922536527738e-05,6.331974291242659092e-04,2.618818406574519031e-08,5.997537300572730601e-06,5.214004340814426541e-05,9.907287676469422877e-06,3.606368981223795345e-09
5.539936154264069046e-08,2.909556496888399124e-05,4.167884526395937428e-06,9.998250603675842285e-01,1.695740365903475322e-06,1.070846337825059891e-04,3.778381607588698898e-09,1.659750751059618779e-06,3.528702791300020181e-06,2.760867209872230887e-05
3.051849262192263268e-07,3.669659776051048539e-08,1.236102470381084117e-10,2.442991764439739200e-08,4.892095409325669664e-11,9.999474287033081055e-01,4.825488213100470603e-05,1.331068810728197604e-09,2.381670810791547410e-06,1.532072246845928021e-06
9.352536523010712699e-09,9.999114274978637695e-01,3.345867298776283860e-05,2.130913344444707036e-06,2.790817916320520453e-06,1.588095256011001766e-05,1.332928878383654592e-09,1.829185566748492420e-05,1.263221201952546835e-05,3.311432919872459024e-06
1.352098735196705093e-07,2.441006756725982996e-07,9.999952316284179688e-01,8.210358259930217173e-07,2.421516098749521007e-09,1.033285124130145505e-10,2.355880823756706377e-09,2.927066304891923210e-07,3.305749942228430882e-06,1.832630054654504903e-11
1.424858842025145123e-10,1.529701143532236074e-09,1.390826950137258322e-11,7.892089204375452027e-10,9.995323419570922852e-01,3.234109158256615046e-07,2.286323352862495994e-09,2.006989006986259483e-06,3.295144097137381323e-06,4.619549436029046774e-04
8.302712295460423775e-09,1.153372286566423099e-09,7.442038452154520201e-08,1.084832890185793985e-09,9.999943971633911133e-01,8.847682586576866015e-10,2.618042671542752942e-08,6.257439508772222325e-07,4.256611134678678354e-07,4.441958935785805807e-06
4.314983743824996054e-05,1.001269879452593159e-06,1.886740097489791879e-09,9.307821180470909894e-09,2.856356218217115384e-08,9.097858310269657522e-06,9.999464750289916992e-01,5.832547986250880001e-12,2.874431572763569420e-07,2.531994058863062946e-10
3.867365983012405195e-09,4.919613871834371821e-08,6.532763109134975821e-06,9.999381303787231445e-01,5.240926803651291266e-09,3.515122216413146816e-06,6.688935328205431602e-15,1.861651981016620994e-05,3.294402995379641652e-05,1.872317056950123515e-07
3.122485560044796493e-12,5.868443209676443839e-13,1.431051894111654964e-15,9.724605121164131560e-09,4.248904006409759404e-11,9.999998807907104492e-01,1.713727049157398596e-09,1.372047413834495688e-13,2.946705102147006983e-09,1.485515213062171824e-07
3.760066036306852766e-08,4.487747062853486568e-08,1.377169045468917830e-09,2.969549859699327499e-05,1.738035848575236741e-08,9.999128580093383789e-01,1.136791706812800840e-05,5.128306668211735087e-08,1.928646270243916661e-05,2.660037353052757680e-05
1.917660483741201460e-05,6.842309403509716503e-07,3.324042907593138807e-08,1.066459587306667345e-09,4.100998651779264037e-08,1.837756116174205090e-07,9.999797344207763672e-01,3.196708175945417452e-11,6.276960817785948166e-08,9.914960345802636965e-12
9.999860525131225586e-01,1.359812722512288019e-05,7.479978858526692420e-10,1.318526668056541062e-12,5.726154966856356054e-11,3.375792090309914784e-08,4.810384623965546780e-08,6.162452592661793460e-08,1.775593148067855509e-07,6.978952171721175546e-08
3.646615561597732480e-12,4.213961644905506176e-12,9.611076517979100231e-11,2.124546198689625243e-12,9.999995231628417969e-01,1.070486824183980445e-10,2.584419291906669969e-07,1.891757648309067008e-07,1.994023257623211975e-08,3.854445651541027473e-08
1.009646553029597271e-06,9.988617897033691406e-01,1.399380607836064883e-06,2.012650384131120518e-07,2.659926212800201029e-05,4.892996230410062708e-07,4.933044550625709235e-08,1.104037975892424583e-03,3.159639618388609961e-06,1.323544097431295086e-06
7.800199375296301696e-11,1.486172122866502576e-11,9.470339790151882653e-11,1.822835145048884442e-07,1.574948510096874088e-05,2.981127522616588976e-08,4.288906605082534740e-14,3.572344894564594142e-06,5.575101980070940044e-08,9.999804496765136719e-01
3.322708607811364345e-06,3.441853095864644274e-06,3.498346404229302209e-11,2.355427568545565009e-06,1.338144556939369068e-06,9.974299073219299316e-01,7.400291934800407034e-08,4.471487773116677999e-04,6.279149238253012300e-05,2.049635164439678192e-03
6.854754394311490806e-14,2.588519676383072010e-11,9.918604132463926248e-12,1.597944174136500806e-05,9.802857310614587760e-13,1.596030507755585859e-08,4.757218454134177730e-20,9.999809265136718750e-01,2.591848177052602509e-12,3.054518174394615926e-06
8.200733248031610856e-08,1.661252913010002885e-09,1.081929309293627739e-03,8.063140558078885078e-05,5.754044707373395795e-08,4.338947292126249522e-06,9.670163336750192684e-08,4.587253243926170398e-08,9.986244440078735352e-01,2.083043218590319157e-04
4.869186886935494840e-05,5.579231128649553284e-06,4.875447757513029501e-06,1.512079961685230955e-06,2.417649011476896703e-05,1.539578139781951904e-01,4.131365130888298154e-05,1.094033382833003998e-02,6.477002520114183426e-03,8.284986615180969238e-01
5.683233439413015731e-07,8.200548109016381204e-06,2.246621530503034592e-03,9.973692893981933594e-01,6.750979775205223632e-10,8.362851531273918226e-07,1.847469226212705706e-12,1.835091779867070727e-06,3.441834414843469858e-04,2.844145092240069062e-05
9.727566923625405315e-14,3.040380100460815527e-11,3.489583022542319668e-08,5.490992105450231975e-09,8.899322251343377843e-13,3.325142082250681641e-13,1.730517983113836665e-21,1.000000000000000000e+00,1.356070811198151205e-09,4.416487175973315971e-10
3.960792867019335972e-07,1.066483018803410232e-04,1.133149453380610794e-06,5.316919100550876465e-07,9.943787455558776855e-01,4.590308162732981145e-05,4.528229524680682516e-08,3.537153315846808255e-05,2.733983455982524902e-05,5.403925664722919464e-03
3.238021963625214994e-05,2.817358108586631715e-05,1.719682245493459050e-07,4.323664093419665733e-09,1.658851601860078517e-06,1.050358875431811612e-07,9.999372959136962891e-01,8.578287413740781631e-09,2.094347593128986773e-07,1.982208708284360910e-08
1.130030735652098883e-08,9.341341034030392620e-09,1.936274252045677713e-08,1.226432733147930776e-09,9.999859333038330078e-01,4.968269795568858171e-09,4.382735063757081662e-09,6.889732730996911414e-07,5.771282474142935826e-08,1.331013572780648246e-05
8.844958793163826272e-11,8.026461273402674124e-09,2.684490141291462351e-07,9.999922513961791992e-01,1.018253883988684549e-11,2.014996425714343786e-06,1.845022412302367576e-15,1.464778506488073617e-06,2.765037606877740473e-06,1.331126554759975988e-06
9.999969005584716797e-01,5.325341021489293780e-07,1.260358004628869821e-07,8.494274172932136935e-10,2.737445253114811905e-12,1.937865050649634213e-07,2.183593778681824915e-06,4.188437330299166206e-08,6.352677828225239409e-10,1.061067749219546386e-07
1.141353123124133617e-09,2.261450804397213687e-09,4.911947115715520340e-08,1.125402013713028282e-05,1.604741513283602927e-12,3.907369539035698836e-09,6.659439179912919366e-20,9.999883174896240234e-01,4.912830212089325244e-11,3.829767081242607674e-07
1.000000000000000000e+00,5.803225677780687874e-10,3.359871408870063192e-11,1.901139158209594338e-13,5.189794584749621298e-15,5.138953498851073221e-13,1.446611275213172121e-09,1.362143731142850811e-10,2.097337928330667012e-12,7.659597262010819918e-11
1.293079776587546803e-06,1.118467629623864923e-08,9.999793767929077148e-01,5.806306944577954710e-06,9.535575047668956583e-16,1.201246879745099250e-10,2.652586842939817086e-14,1.048589547281153500e-05,2.947767825389746577e-06,1.802429039354791485e-10
4.888360649601963814e-07,5.124079962115501985e-06,1.097028325602877885e-05,1.724604032915522112e-07,8.128340596158523113e-06,3.068087650603956718e-08,9.705022972327642661e-14,2.221075817942619324e-02,1.109094126150012016e-03,9.766552448272705078e-01
6.677568364921171451e-08,9.998990297317504883e-01,1.371959701401692655e-08,4.096276882137317443e-07,2.888031121983658522e-05,1.274668011319590732e-05,7.181178602877480444e-07,9.813014912651851773e-06,2.455764115438796580e-05,2.354170101170893759e-05
2.625924922384365034e-13,1.360689196872044704e-07,7.710239557923159737e-09,1.415268684468173888e-06,2.861310477442202682e-08,3.146748417393041564e-10,2.320257334642881136e-18,9.999818801879882812e-01,1.516708714177639195e-08,1.657028951740358025e-05
7.218236675043954165e-09,9.128753504228370730e-07,9.247830945469104336e-08,9.997628331184387207e-01,3.138384485623646469e-08,2.057488891296088696e-04,5.082188003768806084e-10,4.105757511752017308e-09,2.154342610083403997e-06,2.806409247568808496e-05
1.332061401626560837e-06,1.192727504530921578e-04,9.998369216918945312e-01,4.607554870972307981e-08,8.780226545823666129e-10,1.372520301856638980e-07,3.359748590447964034e-10,4.173126217210665345e-05,5.183341613701486494e-07,2.268725829424056428e-08
1.001170221570646390e-05,4.253153747413307428e-04,2.256978604009418632e-07,3.181763895554468036e-05,7.852881215512752533e-03,8.250027167377993464e-05,3.818230709384806687e-08,1.148179057054221630e-03,1.311552524566650391e-02,9.773335456848144531e-01
8.291239916857762182e-11,7.509959765172879997e-09,4.867832785748760216e-07,3.880172982917429181e-08,4.665858255314958569e-10,3.747690005551085335e-11,1.157685796177418339e-18,9.999859333038330078e-01,1.355451928475304157e-07,1.342983705399092287e-05
9.072510920304921456e-08,1.587396923241612967e-06,1.016153916566508997e-08,1.301690044641645727e-08,2.266675983264576644e-05,1.738609398671542294e-06,9.003288701592629395e-14,9.895903468132019043e-01,5.753377649853064213e-07,1.038298010826110840e-02
6.920537998666986823e-06,5.930488100602815393e-07,4.354646065962697321e-08,1.581285241636365413e-10,8.091954839528625598e-08,2.900930667237844318e-06,9.999873638153076172e-01,5.269428227094863360e-10,2.109296701746643521e-06,4.513317275467443324e-09
4.358801188909799951e-13,6.673254171474241048e-10,9.999955892562866211e-01,7.950942126910831576e-09,1.981655602958064255e-15,4.542715623155960114e-14,1.219321927022694492e-15,4.415087005327222869e-06,7.107087363067421393e-09,1.093435255127049935e-15
3.071590204406504654e-10,2.973061263844556379e-08,1.917216246871689123e-10,2.627851547476467431e-10,6.699791832431856164e-09,1.354603096359596748e-09,1.222037461712032575e-16,9.999966621398925781e-01,4.683282928130694245e-11,3.346125595271587372e-06
1.240157754267556811e-09,2.979252400336918072e-10,2.613005634088949591e-08,2.524178910334740067e-07,2.085179858113406226e-06,1.956783307832665741e-05,1.479646016377955675e-05,6.035777211366166739e-09,9.999606609344482422e-01,2.629697746669990011e-06
2.034941768043474486e-13,9.665291483829108188e-11,7.246918451615791401e-13,7.637387250403193661e-12,9.999959468841552734e-01,4.952753207554394521e-10,3.737473441844940680e-09,3.935483618988655508e-06,5.883195086653358885e-08,7.375113142416012124e-08
4.389573080021413887e-11,2.053911174471068080e-07,1.958563622395104176e-08,1.727117222571905586e-07,1.367245401097394453e-12,3.067673198797749023e-11,5.080840186436548750e-21,9.999990463256835938e-01,5.139530401265801629e-08,4.977835033059818670e-07
2.763237728908851665e-11,3.988790922448970377e-06,5.753382083639735356e-06,9.995439648628234863e-01,7.516411528740718495e-07,1.074421288649318740e-05,8.744841656360691218e-12,4.336180572863668203e-04,6.252960105257443502e-08,1.120045681091141887e-06
5.487707312568090856e-06,3.131944481538084801e-07,4.367587109754822450e-07,2.467074808332192504e-11,6.617219128202123102e-07,6.606086344618233852e-08,9.999930858612060547e-01,5.063774732860792938e-09,2.490058825799223996e-08,9.493114627723286958e-12
4.476019967114552855e-06,9.998226761817932129e-01,5.281716767058242112e-06,1.237839933310169727e-05,2.772887637547682971e-05,2.730082815105561167e-05,1.139467622124357149e-05,5.274279828881844878e-05,3.575092341634444892e-05,1.859034739482012810e-07
2.378935981539598288e-08,4.018844368403051703e-09,5.414934207692567725e-07,9.997751116752624512e-01,4.131191916334486791e-11,6.111805123509839177e-05,3.865304615009029776e-13,1.318575648667774658e-08,4.719450953416526318e-05,1.160038009402342141e-04
2.824379521371156443e-07,1.141319003750140837e-07,6.811026742603587536e-10,3.091572553515220534e-09,7.004731372717287741e-08,3.922573796444339678e-06,9.999955892562866211e-01,2.363957770853963858e-12,1.224579193603858585e-07,2.406354282502576325e-10
7.739719876553863287e-06,1.145818896475248039e-04,2.491840859875082970e-06,8.499154318997170776e-06,7.188208401203155518e-02,5.008102107240119949e-06,5.273001306704827584e-07,2.804594347253441811e-03,4.296825733035802841e-03,9.208776354789733887e-01
8.690507229403010570e-07,1.204000072902999818e-04,8.997910299513023347e-06,9.887358546257019043e-01,8.674308560330246110e-08,2.718144562095403671e-03,8.070631565392644147e-15,1.135593356593744829e-05,3.123820306427660398e-06,8.401219733059406281e-03
1.628896342253938201e-07,9.999711513519287109e-01,2.218259623987250961e-06,1.339559396740241937e-08,4.304621086248516804e-07,3.161502263537840918e-06,2.634179452343232697e-07,2.152605915739513875e-08,2.229341771453619003e-05,2.290230298740425496e-07
1.208808462251909077e-04,3.295618284937518183e-07,3.327415697640390135e-06,6.851184064515791761e-09,9.804067015647888184e-01,1.914586391649208963e-06,2.291522454470396042e-03,1.522201637271791697e-05,1.266783662140369415e-02,4.492217209190130234e-03
1.538525964406289859e-07,9.526675343513488770e-01,4.832112244912423193e-05,4.351628740550950170e-05,5.484933964908123016e-03,5.384286050684750080e-04,1.152650508373653793e-08,1.192746125161647797e-02,9.245111868949607015e-05,2.919718250632286072e-02
3.225562872355425270e-10,4.543041541182901710e-06,3.258043725509196520e-04,6.023602736604516394e-07,1.575953945121000288e-08,3.381295521354132916e-10,5.950154462159651728e-15,9.996038079261779785e-01,6.529710663016885519e-05,2.481914118668271385e-10
6.972046103328466415e-04,9.824469771047006361e-07,5.651000947182183154e-07,8.483366092937316694e-11,4.513102851433359319e-07,3.006050974363461137e-05,9.990981817245483398e-01,1.394422799450012462e-09,1.726181217236444354e-04,8.040481169757640600e-09
4.945335696504571388e-09,2.916742680714179414e-10,1.708808916589532600e-08,1.118827640311792493e-06,2.373725237703183666e-06,2.627316320058525889e-08,2.885611942535920571e-13,2.119792043231427670e-05,1.897970776099100476e-07,9.999749660491943359e-01
