2.071620000000000061e+01,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.590000000000000302e-01,4.137999999999999901e+00,1.000000000000000000e+02,1.178099999999999925e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.702200000000000273e+02,2.333999999999999986e+01
8.828999999999999349e-02,1.250000000000000000e+01,7.870000000000000107e+00,0.000000000000000000e+00,5.240000000000000213e-01,6.011999999999999567e+00,6.659999999999999432e+01,5.560500000000000220e+00,5.000000000000000000e+00,3.110000000000000000e+02,1.519999999999999929e+01,3.956000000000000227e+02,1.242999999999999972e+01
2.116099999999999925e-01,0.000000000000000000e+00,8.560000000000000497e+00,0.000000000000000000e+00,5.200000000000000178e-01,6.136999999999999567e+00,8.740000000000000568e+01,2.714700000000000113e+00,5.000000000000000000e+00,3.840000000000000000e+02,2.089999999999999858e+01,3.944700000000000273e+02,1.343999999999999950e+01
6.664000000000000479e-02,0.000000000000000000e+00,4.049999999999999822e+00,0.000000000000000000e+00,5.100000000000000089e-01,6.546000000000000263e+00,3.310000000000000142e+01,3.132299999999999862e+00,5.000000000000000000e+00,2.960000000000000000e+02,1.660000000000000142e+01,3.909599999999999795e+02,5.330000000000000071e+00
7.839319999999999844e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.550000000000000266e-01,6.208999999999999631e+00,6.540000000000000568e+01,2.963400000000000034e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.968999999999999773e+02,1.322000000000000064e+01
1.439000000000000001e-02,6.000000000000000000e+01,2.930000000000000160e+00,0.000000000000000000e+00,4.010000000000000231e-01,6.604000000000000092e+00,1.880000000000000071e+01,6.219599999999999795e+00,1.000000000000000000e+00,2.650000000000000000e+02,1.559999999999999964e+01,3.766999999999999886e+02,4.379999999999999893e+00
1.130810000000000093e+00,0.000000000000000000e+00,8.140000000000000568e+00,0.000000000000000000e+00,5.380000000000000338e-01,5.713000000000000078e+00,9.409999999999999432e+01,4.232999999999999652e+00,4.000000000000000000e+00,3.070000000000000000e+02,2.100000000000000000e+01,3.601700000000000159e+02,2.260000000000000142e+01
5.581070000000000420e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,7.129999999999999671e-01,6.435999999999999943e+00,8.790000000000000568e+01,2.315799999999999859e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,1.001899999999999977e+02,1.621999999999999886e+01
4.357099999999999862e-01,0.000000000000000000e+00,1.058999999999999986e+01,1.000000000000000000e+00,4.889999999999999902e-01,5.344000000000000306e+00,1.000000000000000000e+02,3.875000000000000000e+00,4.000000000000000000e+00,2.770000000000000000e+02,1.860000000000000142e+01,3.968999999999999773e+02,2.308999999999999986e+01
3.304500000000000215e-01,0.000000000000000000e+00,6.200000000000000178e+00,0.000000000000000000e+00,5.070000000000000062e-01,6.086000000000000298e+00,6.150000000000000000e+01,3.651899999999999924e+00,8.000000000000000000e+00,3.070000000000000000e+02,1.739999999999999858e+01,3.767500000000000000e+02,1.088000000000000078e+01
3.226399999999999824e-01,0.000000000000000000e+00,2.189000000000000057e+01,0.000000000000000000e+00,6.239999999999999991e-01,5.942000000000000171e+00,9.350000000000000000e+01,1.966900000000000093e+00,4.000000000000000000e+00,4.370000000000000000e+02,2.119999999999999929e+01,3.782500000000000000e+02,1.689999999999999858e+01
3.696950000000000180e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,7.179999999999999716e-01,4.963000000000000078e+00,9.140000000000000568e+01,1.752299999999999969e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.160299999999999727e+02,1.400000000000000000e+01
2.221200000000000119e-01,0.000000000000000000e+00,1.000999999999999979e+01,0.000000000000000000e+00,5.470000000000000417e-01,6.091999999999999638e+00,9.540000000000000568e+01,2.548000000000000043e+00,6.000000000000000000e+00,4.320000000000000000e+02,1.780000000000000071e+01,3.968999999999999773e+02,1.708999999999999986e+01
6.566499999999999559e-01,2.000000000000000000e+01,3.970000000000000195e+00,0.000000000000000000e+00,6.470000000000000195e-01,6.841999999999999638e+00,1.000000000000000000e+02,2.010699999999999932e+00,5.000000000000000000e+00,2.640000000000000000e+02,1.300000000000000000e+01,3.919300000000000068e+02,6.900000000000000355e+00
4.812129999999999797e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,7.129999999999999671e-01,6.700999999999999623e+00,9.000000000000000000e+01,2.597500000000000142e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,2.552299999999999898e+02,1.642000000000000171e+01
8.873000000000000331e-02,2.100000000000000000e+01,5.639999999999999680e+00,0.000000000000000000e+00,4.390000000000000013e-01,5.963000000000000078e+00,4.570000000000000284e+01,6.814700000000000202e+00,4.000000000000000000e+00,2.430000000000000000e+02,1.680000000000000071e+01,3.955600000000000023e+02,1.344999999999999929e+01
8.492129999999999512e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,5.839999999999999636e-01,6.347999999999999865e+00,8.609999999999999432e+01,2.052700000000000191e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,8.345000000000000284e+01,1.764000000000000057e+01
6.587999999999999412e-02,0.000000000000000000e+00,2.459999999999999964e+00,0.000000000000000000e+00,4.879999999999999893e-01,7.764999999999999680e+00,8.329999999999999716e+01,2.741000000000000103e+00,3.000000000000000000e+00,1.930000000000000000e+02,1.780000000000000071e+01,3.955600000000000023e+02,7.559999999999999609e+00
1.157789999999999964e+01,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.999999999999999556e-01,5.035999999999999588e+00,9.700000000000000000e+01,1.770000000000000018e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.968999999999999773e+02,2.567999999999999972e+01
5.779999999999999721e-02,0.000000000000000000e+00,2.459999999999999964e+00,0.000000000000000000e+00,4.879999999999999893e-01,6.980000000000000426e+00,5.839999999999999858e+01,2.829000000000000181e+00,3.000000000000000000e+00,1.930000000000000000e+02,1.780000000000000071e+01,3.968999999999999773e+02,5.040000000000000036e+00
1.280230000000000068e+01,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,7.399999999999999911e-01,5.854000000000000092e+00,9.659999999999999432e+01,1.895599999999999952e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,2.405200000000000102e+02,2.378999999999999915e+01
1.445500000000000118e-01,1.250000000000000000e+01,7.870000000000000107e+00,0.000000000000000000e+00,5.240000000000000213e-01,6.171999999999999709e+00,9.609999999999999432e+01,5.950499999999999901e+00,5.000000000000000000e+00,3.110000000000000000e+02,1.519999999999999929e+01,3.968999999999999773e+02,1.914999999999999858e+01
3.314699999999999869e-01,0.000000000000000000e+00,6.200000000000000178e+00,0.000000000000000000e+00,5.070000000000000062e-01,8.246999999999999886e+00,7.040000000000000568e+01,3.651899999999999924e+00,8.000000000000000000e+00,3.070000000000000000e+02,1.739999999999999858e+01,3.789499999999999886e+02,3.950000000000000178e+00
2.875000000000000125e-02,2.800000000000000000e+01,1.503999999999999915e+01,0.000000000000000000e+00,4.640000000000000235e-01,6.211000000000000298e+00,2.889999999999999858e+01,3.665900000000000158e+00,4.000000000000000000e+00,2.700000000000000000e+02,1.819999999999999929e+01,3.963299999999999841e+02,6.209999999999999964e+00
1.690200000000000036e-01,0.000000000000000000e+00,2.564999999999999858e+01,0.000000000000000000e+00,5.809999999999999609e-01,5.985999999999999766e+00,8.840000000000000568e+01,1.992899999999999894e+00,2.000000000000000000e+00,1.880000000000000000e+02,1.910000000000000142e+01,3.850199999999999818e+02,1.481000000000000050e+01
3.960999999999999938e-02,0.000000000000000000e+00,5.190000000000000391e+00,0.000000000000000000e+00,5.150000000000000133e-01,6.036999999999999922e+00,3.450000000000000000e+01,5.985299999999999621e+00,5.000000000000000000e+00,2.240000000000000000e+02,2.019999999999999929e+01,3.968999999999999773e+02,8.009999999999999787e+00
1.008399999999999991e-01,0.000000000000000000e+00,1.000999999999999979e+01,0.000000000000000000e+00,5.470000000000000417e-01,6.714999999999999858e+00,8.159999999999999432e+01,2.677500000000000213e+00,6.000000000000000000e+00,4.320000000000000000e+02,1.780000000000000071e+01,3.955899999999999750e+02,1.016000000000000014e+01
1.778000000000000067e-02,9.500000000000000000e+01,1.469999999999999973e+00,0.000000000000000000e+00,4.030000000000000249e-01,7.134999999999999787e+00,1.390000000000000036e+01,7.653400000000000425e+00,3.000000000000000000e+00,4.020000000000000000e+02,1.700000000000000000e+01,3.843000000000000114e+02,4.450000000000000178e+00
9.178000000000000047e-02,0.000000000000000000e+00,4.049999999999999822e+00,0.000000000000000000e+00,5.100000000000000089e-01,6.416000000000000369e+00,8.409999999999999432e+01,2.646300000000000097e+00,5.000000000000000000e+00,2.960000000000000000e+02,1.660000000000000142e+01,3.955000000000000000e+02,9.039999999999999147e+00
9.064999999999999447e-02,2.000000000000000000e+01,6.959999999999999964e+00,1.000000000000000000e+00,4.640000000000000235e-01,5.919999999999999929e+00,6.150000000000000000e+01,3.917499999999999982e+00,3.000000000000000000e+00,2.230000000000000000e+02,1.860000000000000142e+01,3.913399999999999750e+02,1.365000000000000036e+01
1.387990000000000057e+00,0.000000000000000000e+00,8.140000000000000568e+00,0.000000000000000000e+00,5.380000000000000338e-01,5.950000000000000178e+00,8.200000000000000000e+01,3.990000000000000213e+00,4.000000000000000000e+00,3.070000000000000000e+02,2.100000000000000000e+01,2.325999999999999943e+02,2.771000000000000085e+01
5.188000000000000250e-02,0.000000000000000000e+00,4.490000000000000213e+00,0.000000000000000000e+00,4.490000000000000102e-01,6.014999999999999680e+00,4.510000000000000142e+01,4.427200000000000024e+00,3.000000000000000000e+00,2.470000000000000000e+02,1.850000000000000000e+01,3.959900000000000091e+02,1.285999999999999943e+01
9.513629999999999143e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,7.129999999999999671e-01,6.727999999999999758e+00,9.409999999999999432e+01,2.496100000000000207e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,6.679999999999999716e+00,1.871000000000000085e+01
3.163600000000000190e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.550000000000000266e-01,5.759000000000000341e+00,4.820000000000000284e+01,3.066500000000000004e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.343999999999999773e+02,1.413000000000000078e+01
1.046900000000000053e-01,4.000000000000000000e+01,6.410000000000000142e+00,1.000000000000000000e+00,4.470000000000000084e-01,7.267000000000000348e+00,4.900000000000000000e+01,4.787200000000000344e+00,4.000000000000000000e+00,2.540000000000000000e+02,1.760000000000000142e+01,3.892500000000000000e+02,6.049999999999999822e+00
6.076000000000000151e-02,0.000000000000000000e+00,1.192999999999999972e+01,0.000000000000000000e+00,5.729999999999999538e-01,6.975999999999999979e+00,9.100000000000000000e+01,2.167499999999999982e+00,1.000000000000000000e+00,2.730000000000000000e+02,2.100000000000000000e+01,3.968999999999999773e+02,5.639999999999999680e+00
4.348790000000000155e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,5.799999999999999600e-01,6.166999999999999815e+00,8.400000000000000000e+01,3.033399999999999874e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.968999999999999773e+02,1.628999999999999915e+01
3.535010000000000208e+00,0.000000000000000000e+00,1.957999999999999829e+01,1.000000000000000000e+00,8.709999999999999964e-01,6.152000000000000135e+00,8.259999999999999432e+01,1.745500000000000052e+00,5.000000000000000000e+00,4.030000000000000000e+02,1.469999999999999929e+01,8.801000000000000512e+01,1.501999999999999957e+01
4.479099999999999748e-01,0.000000000000000000e+00,6.200000000000000178e+00,1.000000000000000000e+00,5.070000000000000062e-01,6.725999999999999979e+00,6.650000000000000000e+01,3.651899999999999924e+00,8.000000000000000000e+00,3.070000000000000000e+02,1.739999999999999858e+01,3.601999999999999886e+02,8.050000000000000711e+00
1.587600000000000122e-01,0.000000000000000000e+00,1.081000000000000050e+01,0.000000000000000000e+00,4.129999999999999782e-01,5.961000000000000298e+00,1.750000000000000000e+01,5.287300000000000111e+00,4.000000000000000000e+00,3.050000000000000000e+02,1.919999999999999929e+01,3.769399999999999977e+02,9.880000000000000782e+00
3.757800000000000029e-01,0.000000000000000000e+00,1.058999999999999986e+01,1.000000000000000000e+00,4.889999999999999902e-01,5.403999999999999915e+00,8.859999999999999432e+01,3.665000000000000036e+00,4.000000000000000000e+00,2.770000000000000000e+02,1.860000000000000142e+01,3.952400000000000091e+02,2.398000000000000043e+01
1.713399999999999923e-01,0.000000000000000000e+00,1.000999999999999979e+01,0.000000000000000000e+00,5.470000000000000417e-01,5.927999999999999936e+00,8.820000000000000284e+01,2.463099999999999845e+00,6.000000000000000000e+00,4.320000000000000000e+02,1.780000000000000071e+01,3.449100000000000250e+02,1.575999999999999979e+01
3.398300000000000209e-01,2.200000000000000000e+01,5.860000000000000320e+00,0.000000000000000000e+00,4.309999999999999942e-01,6.107999999999999652e+00,3.489999999999999858e+01,8.055500000000000327e+00,7.000000000000000000e+00,3.300000000000000000e+02,1.910000000000000142e+01,3.901800000000000068e+02,9.160000000000000142e+00
2.538699999999999846e-01,0.000000000000000000e+00,6.910000000000000142e+00,0.000000000000000000e+00,4.480000000000000093e-01,5.399000000000000021e+00,9.529999999999999716e+01,5.870000000000000107e+00,3.000000000000000000e+00,2.330000000000000000e+02,1.789999999999999858e+01,3.968999999999999773e+02,3.080999999999999872e+01
1.833769999999999900e+00,0.000000000000000000e+00,1.957999999999999829e+01,1.000000000000000000e+00,6.049999999999999822e-01,7.801999999999999602e+00,9.820000000000000284e+01,2.040700000000000180e+00,5.000000000000000000e+00,4.030000000000000000e+02,1.469999999999999929e+01,3.896100000000000136e+02,1.919999999999999929e+00
3.873500000000000276e-01,0.000000000000000000e+00,2.564999999999999858e+01,0.000000000000000000e+00,5.809999999999999609e-01,5.613000000000000433e+00,9.559999999999999432e+01,1.757200000000000095e+00,2.000000000000000000e+00,1.880000000000000000e+02,1.910000000000000142e+01,3.592900000000000205e+02,2.726000000000000156e+01
6.162000000000000116e-02,0.000000000000000000e+00,4.389999999999999680e+00,0.000000000000000000e+00,4.420000000000000040e-01,5.897999999999999687e+00,5.229999999999999716e+01,8.013600000000000279e+00,3.000000000000000000e+00,3.520000000000000000e+02,1.880000000000000071e+01,3.646100000000000136e+02,1.266999999999999993e+01
4.574609999999999843e+01,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.929999999999999494e-01,4.519000000000000128e+00,1.000000000000000000e+02,1.658199999999999896e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,8.826999999999999602e+01,3.697999999999999687e+01
3.502000000000000252e-02,8.000000000000000000e+01,4.950000000000000178e+00,0.000000000000000000e+00,4.109999999999999765e-01,6.860999999999999766e+00,2.789999999999999858e+01,5.116699999999999804e+00,4.000000000000000000e+00,2.450000000000000000e+02,1.919999999999999929e+01,3.968999999999999773e+02,3.330000000000000071e+00
8.644759999999999778e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.929999999999999494e-01,6.192999999999999616e+00,9.259999999999999432e+01,1.791199999999999903e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.968999999999999773e+02,1.516999999999999993e+01
1.226899999999999935e-01,0.000000000000000000e+00,6.910000000000000142e+00,0.000000000000000000e+00,4.480000000000000093e-01,6.068999999999999950e+00,4.000000000000000000e+01,5.720900000000000318e+00,3.000000000000000000e+00,2.330000000000000000e+02,1.789999999999999858e+01,3.893899999999999864e+02,9.550000000000000711e+00
3.048999999999999974e-02,5.500000000000000000e+01,3.779999999999999805e+00,0.000000000000000000e+00,4.839999999999999858e-01,6.873999999999999666e+00,2.810000000000000142e+01,6.465399999999999814e+00,5.000000000000000000e+00,3.700000000000000000e+02,1.760000000000000142e+01,3.879700000000000273e+02,4.610000000000000320e+00
6.859999999999999432e-02,0.000000000000000000e+00,2.890000000000000124e+00,0.000000000000000000e+00,4.450000000000000067e-01,7.416000000000000369e+00,6.250000000000000000e+01,3.495200000000000085e+00,2.000000000000000000e+00,2.760000000000000000e+02,1.800000000000000000e+01,3.968999999999999773e+02,6.190000000000000391e+00
7.012999999999999790e-02,0.000000000000000000e+00,1.389000000000000057e+01,0.000000000000000000e+00,5.500000000000000444e-01,6.642000000000000348e+00,8.509999999999999432e+01,3.421100000000000030e+00,5.000000000000000000e+00,2.760000000000000000e+02,1.639999999999999858e+01,3.927799999999999727e+02,9.689999999999999503e+00
1.486599999999999866e-01,0.000000000000000000e+00,8.560000000000000497e+00,0.000000000000000000e+00,5.200000000000000178e-01,6.727000000000000313e+00,7.990000000000000568e+01,2.777800000000000047e+00,5.000000000000000000e+00,3.840000000000000000e+02,2.089999999999999858e+01,3.947599999999999909e+02,9.419999999999999929e+00
5.118300000000000072e-01,0.000000000000000000e+00,6.200000000000000178e+00,0.000000000000000000e+00,5.070000000000000062e-01,7.357999999999999652e+00,7.159999999999999432e+01,4.147999999999999687e+00,8.000000000000000000e+00,3.070000000000000000e+02,1.739999999999999858e+01,3.900699999999999932e+02,4.730000000000000426e+00
1.800280000000000102e+00,0.000000000000000000e+00,1.957999999999999829e+01,0.000000000000000000e+00,6.049999999999999822e-01,5.876999999999999780e+00,7.920000000000000284e+01,2.425899999999999945e+00,5.000000000000000000e+00,4.030000000000000000e+02,1.469999999999999929e+01,2.276100000000000136e+02,1.214000000000000057e+01
2.008490000000000109e+01,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.999999999999999556e-01,4.368000000000000327e+00,9.120000000000000284e+01,1.439500000000000002e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,2.858299999999999841e+02,3.062999999999999901e+01
1.586030000000000051e+01,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.790000000000000480e-01,5.895999999999999908e+00,9.540000000000000568e+01,1.909599999999999964e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,7.679999999999999716e+00,2.439000000000000057e+01
8.267250000000000654e+00,0.000000000000000000e+00,1.810000000000000142e+01,1.000000000000000000e+00,6.680000000000000382e-01,5.875000000000000000e+00,8.959999999999999432e+01,1.129599999999999937e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.478799999999999955e+02,8.880000000000000782e+00
1.431999999999999940e-02,1.000000000000000000e+02,1.320000000000000062e+00,0.000000000000000000e+00,4.109999999999999765e-01,6.815999999999999837e+00,4.050000000000000000e+01,8.324799999999999756e+00,5.000000000000000000e+00,2.560000000000000000e+02,1.509999999999999964e+01,3.928999999999999773e+02,3.950000000000000178e+00
5.424999999999999961e-02,0.000000000000000000e+00,4.049999999999999822e+00,0.000000000000000000e+00,5.100000000000000089e-01,6.315000000000000391e+00,7.340000000000000568e+01,3.317499999999999893e+00,5.000000000000000000e+00,2.960000000000000000e+02,1.660000000000000142e+01,3.956000000000000227e+02,6.290000000000000036e+00
5.708179999999999588e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,5.320000000000000284e-01,6.750000000000000000e+00,7.490000000000000568e+01,3.331700000000000106e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.930699999999999932e+02,7.740000000000000213e+00
2.313899999999999846e+00,0.000000000000000000e+00,1.957999999999999829e+01,0.000000000000000000e+00,6.049999999999999822e-01,5.879999999999999893e+00,9.729999999999999716e+01,2.388700000000000045e+00,5.000000000000000000e+00,4.030000000000000000e+02,1.469999999999999929e+01,3.481299999999999955e+02,1.202999999999999936e+01
2.296900000000000053e-01,0.000000000000000000e+00,1.058999999999999986e+01,0.000000000000000000e+00,4.889999999999999902e-01,6.325999999999999623e+00,5.250000000000000000e+01,4.354899999999999771e+00,4.000000000000000000e+00,2.770000000000000000e+02,1.860000000000000142e+01,3.948700000000000045e+02,1.097000000000000064e+01
3.237000000000000294e-02,0.000000000000000000e+00,2.180000000000000160e+00,0.000000000000000000e+00,4.580000000000000182e-01,6.998000000000000220e+00,4.579999999999999716e+01,6.062199999999999811e+00,3.000000000000000000e+00,2.220000000000000000e+02,1.869999999999999929e+01,3.946299999999999955e+02,2.939999999999999947e+00
1.126579999999999915e+00,0.000000000000000000e+00,1.957999999999999829e+01,1.000000000000000000e+00,8.709999999999999964e-01,5.011999999999999567e+00,8.800000000000000000e+01,1.610200000000000076e+00,5.000000000000000000e+00,4.030000000000000000e+02,1.469999999999999929e+01,3.432799999999999727e+02,1.211999999999999922e+01
1.380999999999999936e-02,8.000000000000000000e+01,4.600000000000000200e-01,0.000000000000000000e+00,4.219999999999999862e-01,7.875000000000000000e+00,3.200000000000000000e+01,5.648399999999999643e+00,4.000000000000000000e+00,2.550000000000000000e+02,1.440000000000000036e+01,3.942300000000000182e+02,2.970000000000000195e+00
5.401099999999999790e-01,2.000000000000000000e+01,3.970000000000000195e+00,0.000000000000000000e+00,6.470000000000000195e-01,7.203000000000000291e+00,8.179999999999999716e+01,2.112099999999999866e+00,5.000000000000000000e+00,2.640000000000000000e+02,1.300000000000000000e+01,3.928000000000000114e+02,9.589999999999999858e+00
6.911000000000000476e-02,4.500000000000000000e+01,3.439999999999999947e+00,0.000000000000000000e+00,4.369999999999999996e-01,6.738999999999999879e+00,3.080000000000000071e+01,6.479800000000000004e+00,5.000000000000000000e+00,3.980000000000000000e+02,1.519999999999999929e+01,3.897099999999999795e+02,4.690000000000000391e+00
8.447000000000000342e-02,0.000000000000000000e+00,4.049999999999999822e+00,0.000000000000000000e+00,5.100000000000000089e-01,5.858999999999999986e+00,6.870000000000000284e+01,2.701900000000000190e+00,5.000000000000000000e+00,2.960000000000000000e+02,1.660000000000000142e+01,3.932300000000000182e+02,9.640000000000000568e+00
6.393119999999999692e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,5.839999999999999636e-01,6.161999999999999922e+00,9.740000000000000568e+01,2.205999999999999961e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.027599999999999909e+02,2.410000000000000142e+01
5.059000000000000302e-02,0.000000000000000000e+00,4.490000000000000213e+00,0.000000000000000000e+00,4.490000000000000102e-01,6.389000000000000234e+00,4.800000000000000000e+01,4.779399999999999871e+00,3.000000000000000000e+00,2.470000000000000000e+02,1.850000000000000000e+01,3.968999999999999773e+02,9.619999999999999218e+00
2.683800000000000074e-01,0.000000000000000000e+00,9.689999999999999503e+00,0.000000000000000000e+00,5.849999999999999645e-01,5.793999999999999595e+00,7.059999999999999432e+01,2.892700000000000049e+00,6.000000000000000000e+00,3.910000000000000000e+02,1.919999999999999929e+01,3.968999999999999773e+02,1.409999999999999964e+01
3.932000000000000078e-02,0.000000000000000000e+00,3.410000000000000142e+00,0.000000000000000000e+00,4.889999999999999902e-01,6.405000000000000249e+00,7.390000000000000568e+01,3.092099999999999849e+00,2.000000000000000000e+00,2.700000000000000000e+02,1.780000000000000071e+01,3.935500000000000114e+02,8.199999999999999289e+00
1.181230000000000047e+01,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,7.179999999999999716e-01,6.823999999999999844e+00,7.650000000000000000e+01,1.794000000000000039e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,4.845000000000000284e+01,2.273999999999999844e+01
